symbol,timestamp,open,high,low,close,volume
MSFT,2023-04-28,164.49,170.6,159.56,168.45,7755956
MSFT,2023-05-01,168.45,174.26,164.25,169.22,6098755
MSFT,2023-05-02,169.22,171.77,164.18,164.36,1273635
MSFT,2023-05-03,164.36,168.12,160.36,165.04,5478096
MSFT,2023-05-04,165.04,167.52,161.52,162.64,4388334
MSFT,2023-05-05,162.64,166.02,156.79,159.46,5565054
MSFT,2023-05-08,159.46,164.56,159.13,161.78,2052935
MSFT,2023-05-09,161.78,166.16,160.19,161.91,4547301
MSFT,2023-05-10,161.91,165.4,155.62,160.01,5782056
MSFT,2023-05-11,160.01,160.94,154.54,157.53,1572755
MSFT,2023-05-12,157.53,158.67,152.92,156.13,1653571
MSFT,2023-05-15,156.13,165.1,153.01,160.49,7619579
MSFT,2023-05-16,160.49,161.78,148.98,152.68,1394159
MSFT,2023-05-17,152.68,153.35,149.72,152.72,4230041
MSFT,2023-05-18,152.72,154.99,151.5,152.46,7720312
MSFT,2023-05-19,152.46,158.11,152.33,156.52,9560759
MSFT,2023-05-22,156.52,160.51,153.9,156.09,4205860
MSFT,2023-05-23,156.09,166.16,155.15,161.57,9407953
MSFT,2023-05-24,161.57,164.68,158.04,162.43,9562385
MSFT,2023-05-25,162.43,165.02,162.41,163.51,2318361
MSFT,2023-05-26,163.51,169.13,158.78,167.7,9987580
MSFT,2023-05-29,167.7,171.27,165.5,167.65,5573436
MSFT,2023-05-30,167.65,170.73,166.11,170.11,2958048
MSFT,2023-05-31,170.11,176.85,169.15,171.82,6646301
MSFT,2023-06-01,171.82,174.52,166.56,166.91,9716534
MSFT,2023-06-02,166.91,171.56,161.99,169.4,9511681
MSFT,2023-06-05,169.4,172.05,166.29,171.98,4700282
MSFT,2023-06-06,171.98,174.92,170.38,170.55,4772563
MSFT,2023-06-07,170.55,176.41,170.02,172.24,4083135
MSFT,2023-06-08,172.24,178.83,171.05,174.51,7534859
MSFT,2023-06-09,174.51,177.98,170.58,173.53,5055560
MSFT,2023-06-12,173.53,175.92,170.27,170.43,9146868
MSFT,2023-06-13,170.43,174.82,169.8,172.97,4242734
MSFT,2023-06-14,172.97,177.01,171.18,176.0,7907732
MSFT,2023-06-15,176.0,183.55,175.67,179.78,6198799
MSFT,2023-06-16,179.78,185.07,172.51,175.8,2384199
MSFT,2023-06-19,175.8,181.04,170.47,175.73,5775198
MSFT,2023-06-20,175.73,178.42,174.39,177.36,2561953
MSFT,2023-06-21,177.36,181.64,170.39,175.24,5825200
MSFT,2023-06-22,175.24,178.83,172.13,174.88,7562308
MSFT,2023-06-23,174.88,179.72,172.19,177.82,6343858
MSFT,2023-06-26,177.82,180.61,172.69,176.39,2988290
MSFT,2023-06-27,176.39,182.33,175.5,177.93,6999056
MSFT,2023-06-28,177.93,180.15,176.16,176.94,1824984
MSFT,2023-06-29,176.94,181.95,172.1,179.22,6708520
MSFT,2023-06-30,179.22,190.62,178.87,185.85,1591142
MSFT,2023-07-03,185.85,190.47,182.75,186.57,5644903
MSFT,2023-07-04,186.57,189.65,178.7,180.16,6239935
MSFT,2023-07-05,180.16,184.25,174.12,176.35,5651599
MSFT,2023-07-06,176.35,180.6,169.63,174.22,2582058
MSFT,2023-07-07,174.22,178.29,166.97,170.96,7224405
MSFT,2023-07-10,170.96,174.88,170.16,171.4,1888954
MSFT,2023-07-11,171.4,172.45,169.67,170.65,1901128
MSFT,2023-07-12,170.65,173.91,168.21,172.76,4719929
MSFT,2023-07-13,172.76,174.5,170.64,171.95,5617996
MSFT,2023-07-14,171.95,175.75,167.95,174.6,8898494
MSFT,2023-07-17,174.6,180.63,169.88,176.41,7557738
MSFT,2023-07-18,176.41,178.01,174.48,174.88,3582862
MSFT,2023-07-19,174.88,178.3,168.8,172.66,3142247
MSFT,2023-07-20,172.66,178.28,172.65,175.79,2455899
MSFT,2023-07-21,175.79,176.97,169.14,172.35,9139209
MSFT,2023-07-24,172.35,180.56,168.6,179.18,9238143
MSFT,2023-07-25,179.18,181.48,174.6,180.24,4167547
MSFT,2023-07-26,180.24,182.85,178.11,180.37,4666345
MSFT,2023-07-27,180.37,183.1,177.24,178.86,6930749
MSFT,2023-07-28,178.86,178.97,172.61,176.12,2350910
MSFT,2023-07-31,176.12,180.9,174.99,177.66,3690570
MSFT,2023-08-01,177.66,181.09,174.76,176.02,9263067
MSFT,2023-08-02,176.02,184.67,173.7,180.3,2380235
MSFT,2023-08-03,180.3,182.64,176.82,180.73,8727905
MSFT,2023-08-04,180.73,182.16,178.69,181.12,3444899
MSFT,2023-08-07,181.12,183.59,170.33,173.44,8466407
MSFT,2023-08-08,173.44,178.03,171.91,173.25,6332552
MSFT,2023-08-09,173.25,177.78,171.91,172.35,3246661
MSFT,2023-08-10,172.35,175.86,169.84,172.34,3215299
MSFT,2023-08-11,172.34,173.16,167.88,172.16,5322236
MSFT,2023-08-14,172.16,172.95,171.16,171.66,7477710
MSFT,2023-08-15,171.66,175.77,171.51,174.15,1675363
MSFT,2023-08-16,174.15,175.49,166.11,168.88,7195082
MSFT,2023-08-17,168.88,174.96,164.09,170.73,8709202
MSFT,2023-08-18,170.73,173.32,162.76,166.36,1292095
MSFT,2023-08-21,166.36,176.06,164.66,171.65,3237933
MSFT,2023-08-22,171.65,173.63,165.9,167.55,9610879
MSFT,2023-08-23,167.55,170.22,162.79,167.58,1097312
MSFT,2023-08-24,167.58,170.67,163.84,169.9,5522163
MSFT,2023-08-25,169.9,179.17,168.54,174.78,4398671
MSFT,2023-08-28,174.78,175.3,172.76,173.72,2828309
MSFT,2023-08-29,173.72,178.65,168.67,174.1,2389247
MSFT,2023-08-30,174.1,179.67,169.78,176.12,7666315
MSFT,2023-08-31,176.12,182.44,175.05,178.53,2837188
MSFT,2023-09-01,178.53,183.06,168.17,171.16,8366131
MSFT,2023-09-04,171.16,172.69,166.93,169.3,8748970
MSFT,2023-09-05,169.3,176.02,165.37,175.68,5909258
MSFT,2023-09-06,175.68,180.56,171.64,175.25,9502737
MSFT,2023-09-07,175.25,177.99,174.04,174.16,7559272
MSFT,2023-09-08,174.16,176.59,167.29,172.32,2372742
MSFT,2023-09-11,172.32,173.15,168.23,168.28,9329225
MSFT,2023-09-12,168.28,172.14,163.97,167.44,5143519
MSFT,2023-09-13,167.44,172.18,154.35,158.94,5394414
MSFT,2023-09-14,158.94,161.67,155.46,157.07,9068694
MSFT,2023-09-15,157.07,159.9,154.38,159.78,9932411
MSFT,2023-09-18,159.78,160.99,153.3,157.94,9271558
MSFT,2023-09-19,157.94,160.94,154.97,155.34,6249694
MSFT,2023-09-20,155.34,156.39,152.91,156.38,8528610
MSFT,2023-09-21,156.38,161.04,153.44,157.23,3024114
MSFT,2023-09-22,157.23,164.13,154.15,160.27,7124935
MSFT,2023-09-25,160.27,161.41,157.22,158.71,7746902
MSFT,2023-09-26,158.71,162.5,155.54,156.88,8884188
MSFT,2023-09-27,156.88,165.59,153.08,161.71,2640182
MSFT,2023-09-28,161.71,163.94,159.52,162.19,8299676
MSFT,2023-09-29,162.19,165.8,159.05,163.89,7022773
MSFT,2023-10-02,163.89,167.22,161.27,167.13,3255944
MSFT,2023-10-03,167.13,173.13,165.07,170.7,4035526
MSFT,2023-10-04,170.7,175.74,165.7,174.16,4676439
MSFT,2023-10-05,174.16,177.57,173.96,175.06,3549943
MSFT,2023-10-06,175.06,180.74,170.27,177.43,6863004
MSFT,2023-10-09,177.43,184.18,175.06,180.07,4264123
MSFT,2023-10-10,180.07,183.59,177.28,180.75,3565529
MSFT,2023-10-11,180.75,184.69,172.01,176.4,9996853
MSFT,2023-10-12,176.4,177.44,167.3,170.85,2165033
MSFT,2023-10-13,170.85,173.64,168.0,171.0,3421750
MSFT,2023-10-16,171.0,174.34,164.1,168.33,1687472
MSFT,2023-10-17,168.33,170.34,162.56,167.58,9949884
MSFT,2023-10-18,167.58,175.09,164.84,170.65,4446497
MSFT,2023-10-19,170.65,176.48,169.24,174.6,1287457
MSFT,2023-10-20,174.6,181.15,170.07,178.84,6194898
MSFT,2023-10-23,178.84,179.46,172.56,173.95,3211924
MSFT,2023-10-24,173.95,176.45,163.48,168.04,2808982
MSFT,2023-10-25,168.04,176.27,167.61,175.34,1151532
MSFT,2023-10-26,175.34,179.36,175.13,175.74,5198488
MSFT,2023-10-27,175.74,180.79,171.72,176.43,2132847
MSFT,2023-10-30,176.43,176.56,176.01,176.52,6373507
MSFT,2023-10-31,176.52,181.86,173.95,176.98,9330508
MSFT,2023-11-01,176.98,179.36,175.57,176.28,3201996
MSFT,2023-11-02,176.28,179.17,169.2,173.97,6187694
MSFT,2023-11-03,173.97,184.7,171.22,181.05,7800410
MSFT,2023-11-06,181.05,184.09,175.33,180.24,6569430
MSFT,2023-11-07,180.24,181.06,172.47,175.81,3215270
MSFT,2023-11-08,175.81,178.3,171.03,177.63,6986886
MSFT,2023-11-09,177.63,185.06,175.23,185.05,6662017
MSFT,2023-11-10,185.05,187.92,183.69,184.73,1703480
MSFT,2023-11-13,184.73,188.13,175.59,180.8,1837771
MSFT,2023-11-14,180.8,181.96,178.86,180.8,6366283
MSFT,2023-11-15,180.8,181.97,174.9,178.11,9374271
MSFT,2023-11-16,178.11,179.56,173.02,174.15,7366905
MSFT,2023-11-17,174.15,175.66,166.86,170.01,3368825
MSFT,2023-11-20,170.01,172.66,166.38,171.91,4661751
MSFT,2023-11-21,171.91,172.03,167.92,168.94,4130479
MSFT,2023-11-22,168.94,175.86,164.65,172.4,4292969
MSFT,2023-11-23,172.4,176.84,170.81,176.68,2632960
MSFT,2023-11-24,176.68,177.69,169.36,172.25,2791443
MSFT,2023-11-27,172.25,176.83,171.5,172.62,7855459
MSFT,2023-11-28,172.62,175.87,169.38,174.27,4267278
MSFT,2023-11-29,174.27,178.22,171.39,175.25,7218575
MSFT,2023-11-30,175.25,180.15,171.92,172.99,2154056
MSFT,2023-12-01,172.99,186.28,169.86,182.34,4013020
MSFT,2023-12-04,182.34,184.92,176.49,181.71,6046783
MSFT,2023-12-05,181.71,192.11,176.97,186.99,2350207
MSFT,2023-12-06,186.99,187.81,180.41,183.79,8065232
MSFT,2023-12-07,183.79,194.84,181.13,191.0,4830273
MSFT,2023-12-08,191.0,194.08,187.02,188.42,9889169
MSFT,2023-12-11,188.42,189.86,180.43,183.85,1910640
MSFT,2023-12-12,183.85,189.97,182.61,184.59,3127973
MSFT,2023-12-13,184.59,189.64,183.29,184.26,6106440
MSFT,2023-12-14,184.26,187.42,173.71,177.81,2999940
MSFT,2023-12-15,177.81,182.95,177.47,181.79,4771778
MSFT,2023-12-18,181.79,184.23,176.79,179.88,5405786
MSFT,2023-12-19,179.88,182.97,171.45,175.12,5138787
MSFT,2023-12-20,175.12,176.84,174.74,174.9,1661337
MSFT,2023-12-21,174.9,177.48,173.84,175.65,7013346
MSFT,2023-12-22,175.65,179.18,173.19,175.45,5185038
MSFT,2023-12-25,175.45,180.52,172.04,175.03,1418903
MSFT,2023-12-26,175.03,182.73,169.92,178.04,6985967
MSFT,2023-12-27,178.04,187.8,172.76,185.64,9778872
MSFT,2023-12-28,185.64,186.3,185.25,185.35,7999811
MSFT,2023-12-29,185.35,190.84,178.3,182.47,3085764
NVDA,2023-01-02,249.12,257.53,247.45,250.61,1896652
NVDA,2023-01-03,250.61,254.69,244.76,247.26,8484768
NVDA,2023-01-04,247.26,250.55,238.27,241.04,5903067
NVDA,2023-01-05,241.04,242.49,232.68,238.7,1806587
NVDA,2023-01-06,238.7,242.48,232.78,234.36,4488321
NVDA,2023-01-09,234.36,241.71,230.21,235.87,4628060
NVDA,2023-01-10,235.87,251.95,233.92,244.67,6090186
NVDA,2023-01-11,244.67,256.87,238.18,250.94,4274803
NVDA,2023-01-12,250.94,254.04,239.84,245.88,7904491
NVDA,2023-01-13,245.88,254.2,242.55,250.47,3558092
NVDA,2023-01-16,250.47,255.15,245.52,246.1,3204494
NVDA,2023-01-17,246.1,253.46,243.75,251.53,8551056
NVDA,2023-01-18,251.53,257.79,245.64,255.37,5332128
NVDA,2023-01-19,255.37,258.11,245.35,251.22,8339431
NVDA,2023-01-20,251.22,260.57,243.82,253.3,7865912
NVDA,2023-01-23,253.3,258.95,246.7,256.12,5444879
NVDA,2023-01-24,256.12,257.45,250.33,255.99,8381525
NVDA,2023-01-25,255.99,256.32,247.96,250.0,9327394
NVDA,2023-01-26,250.0,253.02,248.55,248.76,7197850
NVDA,2023-01-27,248.76,256.2,241.2,245.04,8106461
NVDA,2023-01-30,245.04,250.83,239.63,241.78,5625955
NVDA,2023-01-31,241.78,252.75,241.01,249.49,1173991
NVDA,2023-02-01,249.49,255.07,244.73,247.16,7066654
NVDA,2023-02-02,247.16,255.22,239.94,247.86,7245419
NVDA,2023-02-03,247.86,253.67,236.62,241.08,1799700
NVDA,2023-02-06,241.08,247.5,234.53,243.18,1921307
NVDA,2023-02-07,243.18,248.86,237.06,241.47,9530811
NVDA,2023-02-08,241.47,249.76,236.43,244.09,1704592
NVDA,2023-02-09,244.09,248.3,241.2,243.24,3057738
NVDA,2023-02-10,243.24,243.96,239.44,240.65,5105473
NVDA,2023-02-13,240.65,244.82,236.47,237.67,1319352
NVDA,2023-02-14,237.67,242.49,232.45,239.1,4530775
NVDA,2023-02-15,239.1,248.97,234.66,244.62,2333542
NVDA,2023-02-16,244.62,244.63,226.68,232.51,9967012
NVDA,2023-02-17,232.51,237.66,231.88,237.01,5657716
NVDA,2023-02-20,237.01,245.6,232.27,239.27,4992712
NVDA,2023-02-21,239.27,249.19,237.19,245.16,7234821
NVDA,2023-02-22,245.16,249.94,239.22,248.82,9126195
NVDA,2023-02-23,248.82,251.11,238.73,245.3,2281860
NVDA,2023-02-24,245.3,247.39,239.15,246.15,6232652
NVDA,2023-02-27,246.15,251.4,238.32,242.1,9035198
NVDA,2023-02-28,242.1,249.2,234.02,240.61,1153245
NVDA,2023-03-01,240.61,246.76,240.1,243.55,9382120
NVDA,2023-03-02,243.55,245.5,238.14,240.79,7954654
NVDA,2023-03-03,240.79,250.96,238.77,244.0,3666841
NVDA,2023-03-06,244.0,254.88,239.38,251.27,6844872
NVDA,2023-03-07,251.27,256.79,241.97,248.15,3914248
NVDA,2023-03-08,248.15,252.16,240.2,246.97,4448653
NVDA,2023-03-09,246.97,248.71,241.1,245.53,2983969
NVDA,2023-03-10,245.53,248.87,244.0,248.52,5323015
NVDA,2023-03-13,248.52,255.74,239.73,245.12,2015377
NVDA,2023-03-14,245.12,248.86,237.78,246.45,2279515
NVDA,2023-03-15,246.45,252.36,237.56,244.73,7790081
NVDA,2023-03-16,244.73,247.69,237.7,245.66,5211809
NVDA,2023-03-17,245.66,247.18,242.79,246.85,1239450
NVDA,2023-03-20,246.85,251.45,241.85,249.33,8815595
NVDA,2023-03-21,249.33,253.21,246.14,251.3,1633224
NVDA,2023-03-22,251.3,258.71,250.53,251.56,8182783
NVDA,2023-03-23,251.56,259.27,246.59,254.55,1764998
NVDA,2023-03-24,254.55,255.86,246.46,252.71,1017056
NVDA,2023-03-27,252.71,257.92,242.51,249.42,5360237
NVDA,2023-03-28,249.42,257.47,249.21,251.29,9560397
NVDA,2023-03-29,251.29,253.47,249.89,251.12,7727555
NVDA,2023-03-30,251.12,259.37,247.7,256.3,5533685
NVDA,2023-03-31,256.3,261.78,249.46,252.55,8881575
NVDA,2023-04-03,252.55,260.42,251.11,255.49,1002235
NVDA,2023-04-04,255.49,261.57,235.4,239.2,6276647
NVDA,2023-04-05,239.2,241.13,234.8,239.33,2175782
NVDA,2023-04-06,239.33,245.09,236.91,244.2,8579967
NVDA,2023-04-07,244.2,251.05,234.4,239.15,7419052
NVDA,2023-04-10,239.15,246.72,233.53,243.14,9920766
NVDA,2023-04-11,243.14,249.54,236.29,245.83,5446317
NVDA,2023-04-12,245.83,250.19,235.91,241.14,5283564
NVDA,2023-04-13,241.14,254.43,236.46,247.41,9982316
NVDA,2023-04-14,247.41,252.47,239.99,242.06,3658710
NVDA,2023-04-17,242.06,246.04,238.55,245.07,8755168
NVDA,2023-04-18,245.07,249.4,238.92,245.34,8283729
NVDA,2023-04-19,245.34,246.33,239.62,243.12,6095033
NVDA,2023-04-20,243.12,246.99,240.47,243.22,4947975
NVDA,2023-04-21,243.22,246.55,242.22,244.17,8728852
NVDA,2023-04-24,244.17,248.36,238.96,242.18,9414798
NVDA,2023-04-25,242.18,247.34,234.09,238.71,1182035
NVDA,2023-04-26,238.71,257.48,235.58,250.66,4205149
NVDA,2023-04-27,250.66,256.79,245.71,249.07,2548533
NVDA,2023-04-28,249.07,251.88,238.21,245.49,5103877
NVDA,2023-05-01,245.49,247.88,239.72,246.85,3346635
NVDA,2023-05-02,246.85,250.52,236.75,242.86,6865689
NVDA,2023-05-03,242.86,250.42,240.92,250.29,5655233
NVDA,2023-05-04,250.29,254.27,249.49,250.85,7830321
NVDA,2023-05-05,250.85,258.09,235.69,242.61,5557836
NVDA,2023-05-08,242.61,260.68,241.91,253.28,5762390
NVDA,2023-05-09,253.28,259.38,246.92,251.61,4034429
NVDA,2023-05-10,251.61,255.84,244.66,246.43,1178253
NVDA,2023-05-11,246.43,248.88,237.41,239.61,4306472
NVDA,2023-05-12,239.61,243.79,236.24,236.59,9512168
NVDA,2023-05-15,236.59,243.0,228.09,231.19,1985353
NVDA,2023-05-16,231.19,235.15,221.49,228.28,5194112
NVDA,2023-05-17,228.28,232.5,223.3,224.8,2315115
NVDA,2023-05-18,224.8,225.82,215.76,218.26,3966342
NVDA,2023-05-19,218.26,218.79,210.24,216.68,8707571
NVDA,2023-05-22,216.68,220.9,208.94,211.79,6445956
NVDA,2023-05-23,211.79,218.1,201.18,206.59,2020389
NVDA,2023-05-24,206.59,218.57,202.21,213.27,1737789
NVDA,2023-05-25,213.27,218.48,206.95,214.98,1042525
NVDA,2023-05-26,214.98,216.97,204.3,209.52,3175137
NVDA,2023-05-29,209.52,213.82,207.67,208.72,4442180
NVDA,2023-05-30,208.72,217.17,205.88,213.15,2752660
NVDA,2023-05-31,213.15,219.02,206.27,212.02,8792423
NVDA,2023-06-01,212.02,219.8,209.88,215.11,7418309
NVDA,2023-06-02,215.11,219.99,208.99,215.84,4125128
NVDA,2023-06-05,215.84,224.93,215.42,219.09,3610590
NVDA,2023-06-06,219.09,222.89,217.2,222.86,6413727
NVDA,2023-06-07,222.86,236.78,221.59,230.46,5780202
NVDA,2023-06-08,230.46,236.65,229.75,231.26,8249253
NVDA,2023-06-09,231.26,238.51,225.93,234.49,8504283
NVDA,2023-06-12,234.49,245.78,231.45,244.3,7677703
NVDA,2023-06-13,244.3,250.0,237.21,246.14,6847441
NVDA,2023-06-14,246.14,251.53,241.67,245.65,3193098
NVDA,2023-06-15,245.65,249.24,240.29,245.58,3615565
NVDA,2023-06-16,245.58,247.89,236.93,240.47,9831032
NVDA,2023-06-19,240.47,241.46,231.99,238.4,5137866
NVDA,2023-06-20,238.4,246.17,233.74,240.16,3740243
NVDA,2023-06-21,240.16,244.94,234.31,236.62,2807183
NVDA,2023-06-22,236.62,237.3,234.95,237.1,1515323
NVDA,2023-06-23,237.1,246.09,234.87,242.44,5119386
NVDA,2023-06-26,242.44,250.71,242.16,245.05,3156923
NVDA,2023-06-27,245.05,246.58,236.77,241.74,7942670
NVDA,2023-06-28,241.74,252.49,236.68,247.62,6628003
NVDA,2023-06-29,247.62,251.56,240.23,250.38,7935861
NVDA,2023-06-30,250.38,252.18,245.06,250.81,6481631
NVDA,2023-07-03,250.81,251.37,248.43,248.68,6644069
NVDA,2023-07-04,248.68,259.73,246.33,255.93,4689205
NVDA,2023-07-05,255.93,261.64,253.06,257.66,9436760
NVDA,2023-07-06,257.66,258.39,251.36,257.65,5526600
NVDA,2023-07-07,257.65,265.94,253.68,259.85,7342194
NVDA,2023-07-10,259.85,267.6,252.36,261.84,1253613
NVDA,2023-07-11,261.84,266.59,257.41,265.59,7108024
NVDA,2023-07-12,265.59,274.81,259.0,268.53,9944476
NVDA,2023-07-13,268.53,268.67,261.7,264.35,9123323
NVDA,2023-07-14,264.35,264.63,255.69,260.39,1850648
NVDA,2023-07-17,260.39,263.97,256.99,260.3,9146790
NVDA,2023-07-18,260.3,265.47,255.39,265.08,8382177
NVDA,2023-07-19,265.08,279.85,258.78,272.5,2164133
NVDA,2023-07-20,272.5,273.26,265.26,272.37,1806428
NVDA,2023-07-21,272.37,275.35,266.84,271.26,3823027
NVDA,2023-07-24,271.26,277.05,269.88,275.5,6940958
NVDA,2023-07-25,275.5,280.54,272.52,280.08,5741619
NVDA,2023-07-26,280.08,282.19,277.13,281.13,6398823
NVDA,2023-07-27,281.13,284.23,268.31,275.4,4922230
NVDA,2023-07-28,275.4,280.69,266.94,272.89,9580913
NVDA,2023-07-31,272.89,289.89,272.85,282.55,8483583
NVDA,2023-08-01,282.55,288.67,277.95,285.97,2764940
NVDA,2023-08-02,285.97,293.58,276.16,281.89,8957657
NVDA,2023-08-03,281.89,289.24,275.48,280.18,8198393
NVDA,2023-08-04,280.18,288.37,269.98,276.11,3355558
NVDA,2023-08-07,276.11,276.84,267.57,272.87,3511472
NVDA,2023-08-08,272.87,279.44,269.14,271.68,3064145
NVDA,2023-08-09,271.68,284.39,270.66,279.99,9293995
NVDA,2023-08-10,279.99,296.64,273.94,291.62,5015844
NVDA,2023-08-11,291.62,302.82,291.04,299.6,1677197
NVDA,2023-08-14,299.6,308.3,292.59,298.04,4791608
NVDA,2023-08-15,298.04,306.64,291.94,305.23,5131485
NVDA,2023-08-16,305.23,313.48,303.28,307.4,1656376
NVDA,2023-08-17,307.4,313.62,300.04,310.06,8463394
NVDA,2023-08-18,310.06,326.35,301.67,320.56,5352317
NVDA,2023-08-21,320.56,328.18,316.03,323.5,7228601
NVDA,2023-08-22,323.5,324.37,314.71,320.17,6394080
NVDA,2023-08-23,320.17,321.46,316.55,320.24,9012968
NVDA,2023-08-24,320.24,330.73,316.81,329.55,5490286
NVDA,2023-08-25,329.55,340.03,325.89,334.59,8768191
NVDA,2023-08-28,334.59,340.38,333.04,337.87,6638911
NVDA,2023-08-29,337.87,342.79,328.42,342.23,2424362
NVDA,2023-08-30,342.23,344.49,330.4,335.47,5928462
NVDA,2023-08-31,335.47,340.12,321.86,329.68,3675996
NVDA,2023-09-01,329.68,330.21,326.92,328.78,4553465
NVDA,2023-09-04,328.78,340.38,325.39,332.76,9636888
NVDA,2023-09-05,332.76,342.13,328.27,340.78,7164455
NVDA,2023-09-06,340.78,350.0,334.18,339.65,2133523
NVDA,2023-09-07,339.65,345.77,335.77,345.43,6390121
NVDA,2023-09-08,345.43,354.46,338.11,348.16,5177855
NVDA,2023-09-11,348.16,354.16,328.29,337.5,6552684
NVDA,2023-09-12,337.5,348.84,331.17,341.84,3493051
NVDA,2023-09-13,341.84,348.91,337.33,347.22,8074052
NVDA,2023-09-14,347.22,353.48,338.65,344.63,2837210
NVDA,2023-09-15,344.63,363.03,343.35,359.55,5460454
NVDA,2023-09-18,359.55,366.47,351.83,363.44,1674430
NVDA,2023-09-19,363.44,384.16,353.74,376.05,6188988
NVDA,2023-09-20,376.05,387.47,371.5,377.82,3781076
NVDA,2023-09-21,377.82,386.15,372.4,378.0,7847290
NVDA,2023-09-22,378.0,378.76,377.24,378.5,9842488
NVDA,2023-09-25,378.5,398.9,371.4,389.51,6706732
NVDA,2023-09-26,389.51,393.62,378.5,383.73,7680264
NVDA,2023-09-27,383.73,398.6,383.66,390.9,2648444
NVDA,2023-09-28,390.9,392.96,381.75,383.16,4917705
NVDA,2023-09-29,383.16,404.35,377.28,396.51,4185465
NVDA,2023-10-02,396.51,396.81,387.11,391.18,7482520
NVDA,2023-10-03,391.18,405.05,385.84,394.17,8716754
NVDA,2023-10-04,394.17,404.25,387.66,394.7,8919300
NVDA,2023-10-05,394.7,415.08,391.39,406.43,3319294
NVDA,2023-10-06,406.43,413.12,404.72,410.5,4030608
NVDA,2023-10-09,410.5,413.14,398.22,405.1,2298203
NVDA,2023-10-10,405.1,419.79,394.48,407.93,8491307
NVDA,2023-10-11,407.93,413.78,399.63,411.75,1534099
NVDA,2023-10-12,411.75,419.36,406.53,416.76,8302751
NVDA,2023-10-13,416.76,428.9,408.96,421.57,8524369
NVDA,2023-10-16,421.57,431.38,411.54,424.2,2882265
NVDA,2023-10-17,424.2,434.15,412.63,414.89,5113439
NVDA,2023-10-18,414.89,433.91,414.81,421.34,6306862
NVDA,2023-10-19,421.34,430.75,417.96,421.81,8566508
NVDA,2023-10-20,421.81,433.79,410.43,410.66,4415000
NVDA,2023-10-23,410.66,414.91,397.46,409.62,3798594
NVDA,2023-10-24,409.62,415.67,398.63,410.38,7515297
NVDA,2023-10-25,410.38,413.47,392.23,399.12,3959637
NVDA,2023-10-26,399.12,404.73,390.85,396.8,7709393
NVDA,2023-10-27,396.8,399.32,387.98,397.94,6362258
NVDA,2023-10-30,397.94,408.27,389.43,392.69,3359108
NVDA,2023-10-31,392.69,394.15,379.93,384.99,1678366
NVDA,2023-11-01,384.99,397.07,383.02,394.98,8332400
NVDA,2023-11-02,394.98,399.48,391.39,396.17,9933278
NVDA,2023-11-03,396.17,413.84,387.67,406.85,6310705
NVDA,2023-11-06,406.85,416.92,402.31,402.79,2173836
NVDA,2023-11-07,402.79,410.95,389.48,394.45,8815756
NVDA,2023-11-08,394.45,405.56,393.38,394.3,3470420
NVDA,2023-11-09,394.3,405.51,382.08,390.7,4930225
NVDA,2023-11-10,390.7,406.83,388.27,398.28,1575467
NVDA,2023-11-13,398.28,410.2,382.41,394.22,3771690
NVDA,2023-11-14,394.22,402.81,393.31,400.98,2160979
NVDA,2023-11-15,400.98,429.64,392.95,418.0,5632252
NVDA,2023-11-16,418.0,432.12,417.16,419.99,9378414
NVDA,2023-11-17,419.99,422.88,408.06,416.08,7182435
NVDA,2023-11-20,416.08,446.46,409.3,434.25,9130044
NVDA,2023-11-21,434.25,457.44,422.67,446.51,9981399
NVDA,2023-11-22,446.51,460.54,438.58,449.16,3969807
NVDA,2023-11-23,449.16,456.16,437.5,448.55,4541136
NVDA,2023-11-24,448.55,475.74,447.42,463.21,4677707
NVDA,2023-11-27,463.21,476.8,450.47,469.23,3598452
NVDA,2023-11-28,469.23,476.38,463.56,476.09,7329559
NVDA,2023-11-29,476.09,484.93,474.25,475.2,2604590
NVDA,2023-11-30,475.2,504.03,473.89,490.28,7826541
NVDA,2023-12-01,490.28,501.34,489.01,493.89,1376017
NVDA,2023-12-04,493.89,509.67,493.17,499.59,6273638
NVDA,2023-12-05,499.59,523.62,491.47,516.07,7214169
NVDA,2023-12-06,516.07,528.22,510.76,519.85,7172007
NVDA,2023-12-07,519.85,525.31,501.22,513.47,1697885
NVDA,2023-12-08,513.47,522.49,513.04,520.44,1753784
NVDA,2023-12-11,520.44,533.72,494.59,508.27,1544207
NVDA,2023-12-12,508.27,516.76,495.49,512.52,4563675
NVDA,2023-12-13,512.52,533.19,504.51,526.44,8433272
NVDA,2023-12-14,526.44,541.55,497.5,512.75,1825407
NVDA,2023-12-15,512.75,529.34,502.34,516.8,3685562
NVDA,2023-12-18,516.8,522.24,508.81,514.52,5366250
NVDA,2023-12-19,514.52,534.07,503.04,525.08,3412521
NVDA,2023-12-20,525.08,533.55,510.97,520.97,7420993
NVDA,2023-12-21,520.97,542.48,506.51,528.51,8110385
NVDA,2023-12-22,528.51,544.28,513.11,532.67,9442662
NVDA,2023-12-25,532.67,544.25,530.3,536.11,2718687
NVDA,2023-12-26,536.11,547.09,509.92,521.03,4241148
NVDA,2023-12-27,521.03,537.5,508.34,533.75,9981563
NVDA,2023-12-28,533.75,553.84,529.57,543.01,5390367
NVDA,2023-12-29,543.01,566.73,535.37,553.79,6004389
